n_objetivos,problema,indicador,hiperparam_ind_conv,p-value_Friedman,Medias_Distintas
3,WFG1,eps+,EPS+,0.041909336987642945,1
3,WFG1,eps+,IGD+,5.7597205140523016e-08,1
3,WFG1,eps+,R2,0.1589667590528908,0
3,WFG1,hv,EPS+,0.23878783068731735,0
3,WFG1,hv,IGD+,1.7516174838548488e-05,1
3,WFG1,hv,R2,0.8044593482988034,0
3,WFG1,igd,EPS+,0.023706075804050663,1
3,WFG1,igd,IGD+,1.7268140849493232e-06,1
3,WFG1,igd,R2,0.7846484613755182,0
3,WFG1,igd+,EPS+,0.005175827002179373,1
3,WFG1,igd+,IGD+,2.1340465466872456e-06,1
3,WFG1,igd+,R2,0.7894602806676779,0
3,WFG1,r2,EPS+,1.5830056050055078e-22,1
3,WFG1,r2,IGD+,7.804772847586513e-05,1
3,WFG1,r2,R2,0.5529275789151552,0
3,WFG1,s-energy,EPS+,1.1209212199328557e-23,1
3,WFG1,s-energy,IGD+,0.43176421516504576,0
3,WFG1,s-energy,R2,0.08062080720213362,0
3,WFG1,spd,EPS+,3.632406643886141e-27,1
3,WFG1,spd,IGD+,0.06560783802869725,0
3,WFG1,spd,R2,0.34077428352481376,0
3,WFG2,eps+,EPS+,0.08214615595675902,0
3,WFG2,eps+,IGD+,0.00011666693482426487,1
3,WFG2,eps+,R2,0.08105404419462905,0
3,WFG2,hv,EPS+,1.5413507483436335e-06,1
3,WFG2,hv,IGD+,0.008763523920132691,1
3,WFG2,hv,R2,0.9342062010267114,0
3,WFG2,igd,EPS+,1.980426706690617e-18,1
3,WFG2,igd,IGD+,0.3747672092222703,0
3,WFG2,igd,R2,0.8553785061754922,0
3,WFG2,igd+,EPS+,0.01067966485753884,1
3,WFG2,igd+,IGD+,5.094737280585064e-05,1
3,WFG2,igd+,R2,0.7271603067968695,0
3,WFG2,r2,EPS+,0.21565264215894653,0
3,WFG2,r2,IGD+,0.047628532658498854,1
3,WFG2,r2,R2,0.9677121274419392,0
3,WFG2,s-energy,EPS+,2.281735268762899e-25,1
3,WFG2,s-energy,IGD+,0.7942368170979829,0
3,WFG2,s-energy,R2,0.8175493499659781,0
3,WFG2,spd,EPS+,6.766618406694517e-24,1
3,WFG2,spd,IGD+,0.31859537931198445,0
3,WFG2,spd,R2,0.8929923940859454,0
3,WFG3,eps+,EPS+,6.12991986890244e-08,1
3,WFG3,eps+,IGD+,0.012869376641461244,1
3,WFG3,eps+,R2,0.14162138041667013,0
3,WFG3,hv,EPS+,3.197119063217083e-05,1
3,WFG3,hv,IGD+,0.4270407955263265,0
3,WFG3,hv,R2,0.07827444224250002,0
3,WFG3,igd,EPS+,4.228525071761256e-14,1
3,WFG3,igd,IGD+,0.4870670422834772,0
3,WFG3,igd,R2,0.7878602030356412,0
3,WFG3,igd+,EPS+,5.7597205140523016e-08,1
3,WFG3,igd+,IGD+,0.01533784472922164,1
3,WFG3,igd+,R2,0.09554361605796885,0
3,WFG3,r2,EPS+,1.3131389997020647e-28,1
3,WFG3,r2,IGD+,0.6137441278305724,0
3,WFG3,r2,R2,0.858822765959192,0
3,WFG3,s-energy,EPS+,1.394853369642067e-29,1
3,WFG3,s-energy,IGD+,0.31859537931198445,0
3,WFG3,s-energy,R2,0.4671957801732515,0
3,WFG3,spd,EPS+,7.653472744138651e-32,1
3,WFG3,spd,IGD+,0.42078536191672156,0
3,WFG3,spd,R2,0.5329665556047414,0
3,WFG4,eps+,EPS+,2.2003489501997024e-05,1
3,WFG4,eps+,IGD+,0.057787491916949325,0
3,WFG4,eps+,R2,0.00029531935098987507,1
3,WFG4,hv,EPS+,0.11138282094480909,0
3,WFG4,hv,IGD+,3.3862326457827297e-25,1
3,WFG4,hv,R2,8.56426834314686e-23,1
3,WFG4,igd,EPS+,2.1481981629115704e-26,1
3,WFG4,igd,IGD+,1.8317700888502937e-10,1
3,WFG4,igd,R2,6.042829990974355e-07,1
3,WFG4,igd+,EPS+,1.6376658055448331e-06,1
3,WFG4,igd+,IGD+,1.0229856996253107e-21,1
3,WFG4,igd+,R2,9.986303250804776e-23,1
3,WFG4,r2,EPS+,9.813271845558818e-21,1
3,WFG4,r2,IGD+,3.072793312233243e-08,1
3,WFG4,r2,R2,0.05481048427745455,0
3,WFG4,s-energy,EPS+,5.003001420213332e-28,1
3,WFG4,s-energy,IGD+,3.869569397270791e-08,1
3,WFG4,s-energy,R2,3.8229280282870524e-05,1
3,WFG4,spd,EPS+,1.1697790548863852e-27,1
3,WFG4,spd,IGD+,5.236488578884137e-10,1
3,WFG4,spd,R2,0.0011064637095016998,1
3,WFG5,eps+,EPS+,0.011331632020517925,1
3,WFG5,eps+,IGD+,0.7159718241721789,0
3,WFG5,eps+,R2,0.01701626128684442,1
3,WFG5,hv,EPS+,0.007132141532058013,1
3,WFG5,hv,IGD+,3.9805559227652847e-07,1
3,WFG5,hv,R2,0.012829626109801956,1
3,WFG5,igd,EPS+,2.6446390247168504e-29,1
3,WFG5,igd,IGD+,2.6271297071525796e-16,1
3,WFG5,igd,R2,1.2522901251749402e-07,1
3,WFG5,igd+,EPS+,9.063391067808905e-09,1
3,WFG5,igd+,IGD+,3.989587910833106e-13,1
3,WFG5,igd+,R2,3.846121099709003e-09,1
3,WFG5,r2,EPS+,9.381760980569791e-26,1
3,WFG5,r2,IGD+,7.756641953519898e-14,1
3,WFG5,r2,R2,0.7159718241721789,0
3,WFG5,s-energy,EPS+,8.601037275124951e-29,1
3,WFG5,s-energy,IGD+,4.931532579159673e-10,1
3,WFG5,s-energy,R2,3.724402447381171e-18,1
3,WFG5,spd,EPS+,2.4786348337735404e-29,1
3,WFG5,spd,IGD+,1.6320490832359057e-09,1
3,WFG5,spd,R2,2.3414580192286042e-14,1
3,WFG6,eps+,EPS+,0.9113949024699424,0
3,WFG6,eps+,IGD+,6.011763378462915e-08,1
3,WFG6,eps+,R2,1.0673831216963992e-05,1
3,WFG6,hv,EPS+,0.11754315408022065,0
3,WFG6,hv,IGD+,1.8728496459484946e-13,1
3,WFG6,hv,R2,1.2033779265994672e-08,1
3,WFG6,igd,EPS+,1.7013353324127067e-28,1
3,WFG6,igd,IGD+,5.087130267502477e-07,1
3,WFG6,igd,R2,2.5302457915291626e-22,1
3,WFG6,igd+,EPS+,0.006997127272259921,1
3,WFG6,igd+,IGD+,4.005230268996597e-16,1
3,WFG6,igd+,R2,1.4211994429569174e-16,1
3,WFG6,r2,EPS+,1.954085838405059e-23,1
3,WFG6,r2,IGD+,0.02173647571804556,1
3,WFG6,r2,R2,0.008046780546049383,1
3,WFG6,s-energy,EPS+,5.620829984524893e-28,1
3,WFG6,s-energy,IGD+,0.0015158246339355046,1
3,WFG6,s-energy,R2,5.220892151785529e-06,1
3,WFG6,spd,EPS+,2.2137202543023997e-28,1
3,WFG6,spd,IGD+,0.009158715713026403,1
3,WFG6,spd,R2,0.00020540423559123097,1
3,WFG7,eps+,EPS+,0.036402521595784575,1
3,WFG7,eps+,IGD+,0.0004985780787577357,1
3,WFG7,eps+,R2,6.416818418931538e-17,1
3,WFG7,hv,EPS+,4.1393383733911365e-11,1
3,WFG7,hv,IGD+,1.7626100662469448e-26,1
3,WFG7,hv,R2,3.175168639808841e-25,1
3,WFG7,igd,EPS+,2.455275836707173e-28,1
3,WFG7,igd,IGD+,9.72823039266511e-06,1
3,WFG7,igd,R2,0.0009172994696523374,1
3,WFG7,igd+,EPS+,3.405916250683923e-12,1
3,WFG7,igd+,IGD+,7.359595419913596e-25,1
3,WFG7,igd+,R2,1.8732416985257055e-24,1
3,WFG7,r2,EPS+,7.344264167230479e-26,1
3,WFG7,r2,IGD+,0.00010938875742930718,1
3,WFG7,r2,R2,0.03526158737855813,1
3,WFG7,s-energy,EPS+,4.8217017686227666e-29,1
3,WFG7,s-energy,IGD+,4.505868839531248e-09,1
3,WFG7,s-energy,R2,3.344249095828367e-10,1
3,WFG7,spd,EPS+,1.0901646706581686e-29,1
3,WFG7,spd,IGD+,3.616347543229118e-07,1
3,WFG7,spd,R2,4.488077892287784e-09,1
3,WFG8,eps+,EPS+,0.2097860905422322,0
3,WFG8,eps+,IGD+,3.123471274109279e-20,1
3,WFG8,eps+,R2,6.0254600293597415e-12,1
3,WFG8,hv,EPS+,0.0035621759399387747,1
3,WFG8,hv,IGD+,3.8184028812474066e-29,1
3,WFG8,hv,R2,1.6196707542172763e-21,1
3,WFG8,igd,EPS+,1.067190267792488e-25,1
3,WFG8,igd,IGD+,4.939215806318208e-25,1
3,WFG8,igd,R2,3.1077931528372287e-19,1
3,WFG8,igd+,EPS+,0.013029547260942208,1
3,WFG8,igd+,IGD+,7.392456132688618e-32,1
3,WFG8,igd+,R2,8.227410433475062e-25,1
3,WFG8,r2,EPS+,2.520524732584324e-21,1
3,WFG8,r2,IGD+,0.3265463160623017,0
3,WFG8,r2,R2,0.08618611091657062,0
3,WFG8,s-energy,EPS+,1.8308607137329065e-28,1
3,WFG8,s-energy,IGD+,0.029338790139099773,1
3,WFG8,s-energy,R2,0.002288159707380808,1
3,WFG8,spd,EPS+,5.996432378412839e-28,1
3,WFG8,spd,IGD+,0.009274707534573646,1
3,WFG8,spd,R2,0.0006052597903186132,1
3,WFG9,eps+,EPS+,0.001254517575464882,1
3,WFG9,eps+,IGD+,4.0236340384405653e-08,1
3,WFG9,eps+,R2,1.3446688140033705e-06,1
3,WFG9,hv,EPS+,0.02622705729876207,1
3,WFG9,hv,IGD+,5.246404073997311e-19,1
3,WFG9,hv,R2,1.2551517371636139e-10,1
3,WFG9,igd,EPS+,3.449458250248249e-27,1
3,WFG9,igd,IGD+,9.408475417895263e-06,1
3,WFG9,igd,R2,4.249610806838007e-08,1
3,WFG9,igd+,EPS+,0.0015572213887738687,1
3,WFG9,igd+,IGD+,1.4560939110572305e-20,1
3,WFG9,igd+,R2,2.6097684030868112e-11,1
3,WFG9,r2,EPS+,8.861691935694784e-23,1
3,WFG9,r2,IGD+,0.017864587092357245,1
3,WFG9,r2,R2,7.804772847586513e-05,1
3,WFG9,s-energy,EPS+,1.3475954698016746e-28,1
3,WFG9,s-energy,IGD+,3.121235939838531e-08,1
3,WFG9,s-energy,R2,4.569600833449994e-21,1
3,WFG9,spd,EPS+,1.6650122589777072e-28,1
3,WFG9,spd,IGD+,1.262026032691743e-07,1
3,WFG9,spd,R2,4.480273916187798e-15,1
4,DTLZ1,eps+,EPS+,0.520069101895909,0
4,DTLZ1,eps+,IGD+,0.06687777639952666,0
4,DTLZ1,eps+,R2,5.512576789131825e-09,1
4,DTLZ1,hv,EPS+,7.720842125542041e-29,1
4,DTLZ1,hv,IGD+,0.12379492631022496,0
4,DTLZ1,hv,R2,4.3984278334254657e-07,1
4,DTLZ1,igd,EPS+,7.984181341441476e-25,1
4,DTLZ1,igd,IGD+,0.22367181681149945,0
4,DTLZ1,igd,R2,6.695293163718749e-29,1
4,DTLZ1,igd+,EPS+,2.52844208448381e-18,1
4,DTLZ1,igd+,IGD+,0.3238814491959969,0
4,DTLZ1,igd+,R2,2.014585335231839e-05,1
4,DTLZ1,r2,EPS+,1.3214962837212855e-18,1
4,DTLZ1,r2,IGD+,0.3435293292010837,0
4,DTLZ1,r2,R2,1.0938503722570902e-19,1
4,DTLZ1,s-energy,EPS+,3.1362789036740873e-30,1
4,DTLZ1,s-energy,IGD+,0.8525973189896698,0
4,DTLZ1,s-energy,R2,0.02576476605460239,1
4,DTLZ1,spd,EPS+,9.486520579144598e-27,1
4,DTLZ1,spd,IGD+,0.13107070099718815,0
4,DTLZ1,spd,R2,3.105455115874358e-13,1
4,DTLZ2,eps+,EPS+,0.014424786510323865,1
4,DTLZ2,eps+,IGD+,2.5771566573125152e-06,1
4,DTLZ2,eps+,R2,2.8920202193830966e-16,1
4,DTLZ2,hv,EPS+,0.18505897180753375,0
4,DTLZ2,hv,IGD+,5.7889170997437804e-24,1
4,DTLZ2,hv,R2,1.5806557930525108e-29,1
4,DTLZ2,igd,EPS+,2.865439364136105e-26,1
4,DTLZ2,igd,IGD+,2.4061735090625988e-17,1
4,DTLZ2,igd,R2,5.581471475206185e-24,1
4,DTLZ2,igd+,EPS+,0.10550255264379886,0
4,DTLZ2,igd+,IGD+,2.2939484778443053e-22,1
4,DTLZ2,igd+,R2,1.6439043673205278e-29,1
4,DTLZ2,r2,EPS+,1.010007930904939e-21,1
4,DTLZ2,r2,IGD+,2.6239840351968643e-05,1
4,DTLZ2,r2,R2,2.5156040243706106e-10,1
4,DTLZ2,s-energy,EPS+,3.9698061049388174e-29,1
4,DTLZ2,s-energy,IGD+,1.8139361580339464e-31,1
4,DTLZ2,s-energy,R2,2.532779032944383e-29,1
4,DTLZ2,spd,EPS+,1.4386211728232474e-27,1
4,DTLZ2,spd,IGD+,1.5039745793860966e-33,1
4,DTLZ2,spd,R2,3.479355810963068e-33,1
4,DTLZ3,eps+,EPS+,0.003814243163211142,1
4,DTLZ3,eps+,IGD+,0.00021204810968295922,1
4,DTLZ3,eps+,R2,1.0624955470830298e-06,1
4,DTLZ3,hv,EPS+,0.11575393094491353,0
4,DTLZ3,hv,IGD+,1.0040779690737491e-07,1
4,DTLZ3,hv,R2,1.686753385149693e-07,1
4,DTLZ3,igd,EPS+,1.0206495208868632e-26,1
4,DTLZ3,igd,IGD+,0.16726506516619857,0
4,DTLZ3,igd,R2,0.01722471646223459,1
4,DTLZ3,igd+,EPS+,0.40004240563692073,0
4,DTLZ3,igd+,IGD+,1.2093929304017125e-07,1
4,DTLZ3,igd+,R2,6.042829990974355e-07,1
4,DTLZ3,r2,EPS+,9.236534174559448e-22,1
4,DTLZ3,r2,IGD+,0.015384899362472775,1
4,DTLZ3,r2,R2,0.7029582246456687,0
4,DTLZ3,s-energy,EPS+,1.2795629409653631e-28,1
4,DTLZ3,s-energy,IGD+,1.3473951474835767e-13,1
4,DTLZ3,s-energy,R2,2.767943047514146e-13,1
4,DTLZ3,spd,EPS+,8.037616826224326e-26,1
4,DTLZ3,spd,IGD+,1.4148915085439807e-11,1
4,DTLZ3,spd,R2,2.7921773966719123e-10,1
4,DTLZ4,eps+,EPS+,0.7948603827041878,0
4,DTLZ4,eps+,IGD+,0.00820730752762865,1
4,DTLZ4,eps+,R2,0.00011838220127876333,1
4,DTLZ4,hv,EPS+,0.23750768193924462,0
4,DTLZ4,hv,IGD+,2.0337130938411762e-08,1
4,DTLZ4,hv,R2,0.00017114240069619695,1
4,DTLZ4,igd,EPS+,8.970820730421347e-05,1
4,DTLZ4,igd,IGD+,0.00035853247997085706,1
4,DTLZ4,igd,R2,0.00041341988134931617,1
4,DTLZ4,igd+,EPS+,0.36500237039162475,0
4,DTLZ4,igd+,IGD+,1.5079998672083335e-07,1
4,DTLZ4,igd+,R2,6.071564519272036e-05,1
4,DTLZ4,r2,EPS+,1.1701959013492817e-05,1
4,DTLZ4,r2,IGD+,0.03080438550339267,1
4,DTLZ4,r2,R2,0.02134292237401191,1
4,DTLZ4,s-energy,EPS+,0.00010502012305657369,1
4,DTLZ4,s-energy,IGD+,1.039490492888078e-09,1
4,DTLZ4,s-energy,R2,0.005501900824939271,1
4,DTLZ4,spd,EPS+,0.00013315851083896293,1
4,DTLZ4,spd,IGD+,2.316537955488528e-11,1
4,DTLZ4,spd,R2,1.6836852836917072e-06,1
4,DTLZ5,eps+,EPS+,2.2321401334405883e-16,1
4,DTLZ5,eps+,IGD+,0.0633066197353766,0
4,DTLZ5,eps+,R2,0.26145648392968185,0
4,DTLZ5,hv,EPS+,3.2397800687747577e-22,1
4,DTLZ5,hv,IGD+,0.08897567793842838,0
4,DTLZ5,hv,R2,0.05182740641385391,0
4,DTLZ5,igd,EPS+,6.380111360003915e-09,1
4,DTLZ5,igd,IGD+,0.6740222776986423,0
4,DTLZ5,igd,R2,0.9982889514834549,0
4,DTLZ5,igd+,EPS+,2.6263419293151213e-30,1
4,DTLZ5,igd+,IGD+,0.8532947455901808,0
4,DTLZ5,igd+,R2,0.32123112804837384,0
4,DTLZ5,r2,EPS+,0.00023825937903400763,1
4,DTLZ5,r2,IGD+,0.9540495696249531,0
4,DTLZ5,r2,R2,0.11457413598026682,0
4,DTLZ5,s-energy,EPS+,0.00015686169978366464,1
4,DTLZ5,s-energy,IGD+,0.22673752815037995,0
4,DTLZ5,s-energy,R2,0.4428892758116144,0
4,DTLZ5,spd,EPS+,6.483940955055216e-26,1
4,DTLZ5,spd,IGD+,0.24309093534603116,0
4,DTLZ5,spd,R2,0.028825683981732703,1
4,DTLZ6,eps+,EPS+,1.3982658164670246e-13,1
4,DTLZ6,eps+,IGD+,0.18844963187494965,0
4,DTLZ6,eps+,R2,0.7107788135673042,0
4,DTLZ6,hv,EPS+,9.624179438524172e-07,1
4,DTLZ6,hv,IGD+,0.3159742276966658,0
4,DTLZ6,hv,R2,0.4971330417890061,0
4,DTLZ6,igd,EPS+,0.037469143320911766,1
4,DTLZ6,igd,IGD+,0.6031023690090682,0
4,DTLZ6,igd,R2,0.2856653822301755,0
4,DTLZ6,igd+,EPS+,2.3213352213642446e-28,1
4,DTLZ6,igd+,IGD+,0.635052888757072,0
4,DTLZ6,igd+,R2,0.4076574431384801,0
4,DTLZ6,r2,EPS+,0.9097449473263568,0
4,DTLZ6,r2,IGD+,0.3725838375246321,0
4,DTLZ6,r2,R2,0.9284832258924726,0
4,DTLZ6,s-energy,EPS+,0.2552241747204081,0
4,DTLZ6,s-energy,IGD+,0.5880599215984477,0
4,DTLZ6,s-energy,R2,0.6651923252563298,0
4,DTLZ6,spd,EPS+,0.03012435562741895,1
4,DTLZ6,spd,IGD+,0.5424871311172987,0
4,DTLZ6,spd,R2,0.6226209795169693,0
4,DTLZ7,eps+,EPS+,1.292285343450595e-15,1
4,DTLZ7,eps+,IGD+,0.028488254268218775,1
4,DTLZ7,eps+,R2,8.597050546923174e-08,1
4,DTLZ7,hv,EPS+,2.225175976659117e-09,1
4,DTLZ7,hv,IGD+,1.304557059068513e-11,1
4,DTLZ7,hv,R2,1.567090156170779e-19,1
4,DTLZ7,igd,EPS+,2.1677968241664164e-16,1
4,DTLZ7,igd,IGD+,0.004084717501578474,1
4,DTLZ7,igd,R2,0.0075762972094641536,1
4,DTLZ7,igd+,EPS+,5.9651365369425e-08,1
4,DTLZ7,igd+,IGD+,5.310929732960851e-12,1
4,DTLZ7,igd+,R2,1.0773629100577152e-20,1
4,DTLZ7,r2,EPS+,1.4339543313436746e-07,1
4,DTLZ7,r2,IGD+,0.12088493360348579,0
4,DTLZ7,r2,R2,0.05168219355391473,0
4,DTLZ7,s-energy,EPS+,2.5957898780185394e-22,1
4,DTLZ7,s-energy,IGD+,0.0372535451066897,1
4,DTLZ7,s-energy,R2,0.4184522483073809,0
4,DTLZ7,spd,EPS+,4.435711896421872e-21,1
4,DTLZ7,spd,IGD+,0.034352720844820495,1
4,DTLZ7,spd,R2,0.4365144945961706,0
4,WFG1,eps+,EPS+,2.645589176357672e-13,1
4,WFG1,eps+,IGD+,0.24309093534603116,0
4,WFG1,eps+,R2,0.7958209519900618,0
4,WFG1,hv,EPS+,0.5089783871896206,0
4,WFG1,hv,IGD+,0.5660488474673568,0
4,WFG1,hv,R2,0.8669396664151432,0
4,WFG1,igd,EPS+,3.133464671093283e-08,1
4,WFG1,igd,IGD+,0.0793333656134251,0
4,WFG1,igd,R2,0.7263029114170927,0
4,WFG1,igd+,EPS+,4.384354033529889e-08,1
4,WFG1,igd+,IGD+,0.10577635381416024,0
4,WFG1,igd+,R2,0.7194239458039838,0
4,WFG1,r2,EPS+,8.194608806828004e-31,1
4,WFG1,r2,IGD+,0.17802599278610973,0
4,WFG1,r2,R2,0.8843985171013348,0
4,WFG1,s-energy,EPS+,4.974012683146923e-27,1
4,WFG1,s-energy,IGD+,0.09604657464248537,0
4,WFG1,s-energy,R2,0.2986647867616229,0
4,WFG1,spd,EPS+,1.6923774619158972e-31,1
4,WFG1,spd,IGD+,0.035569437094644336,1
4,WFG1,spd,R2,0.03425308139690265,1
4,WFG2,eps+,EPS+,1.101999453326782e-07,1
4,WFG2,eps+,IGD+,0.03957531693892225,1
4,WFG2,eps+,R2,0.5477006178521082,0
4,WFG2,hv,EPS+,2.486799568459252e-09,1
4,WFG2,hv,IGD+,0.8129667239686955,0
4,WFG2,hv,R2,0.42782615000881274,0
4,WFG2,igd,EPS+,1.1452823716009008e-15,1
4,WFG2,igd,IGD+,0.5106790924220931,0
4,WFG2,igd,R2,0.2980365567351671,0
4,WFG2,igd+,EPS+,1.7686108182394094e-08,1
4,WFG2,igd+,IGD+,0.08302918596397735,0
4,WFG2,igd+,R2,0.00022517704097462903,1
4,WFG2,r2,EPS+,0.003851799046361169,1
4,WFG2,r2,IGD+,0.40383985277713247,0
4,WFG2,r2,R2,0.5969027416891481,0
4,WFG2,s-energy,EPS+,4.174052935198909e-28,1
4,WFG2,s-energy,IGD+,0.037903787651497975,1
4,WFG2,s-energy,R2,0.21221517152404884,0
4,WFG2,spd,EPS+,1.8634644862407731e-29,1
4,WFG2,spd,IGD+,0.23035477988888375,0
4,WFG2,spd,R2,0.1823112437060328,0
4,WFG3,eps+,EPS+,7.555756543890736e-05,1
4,WFG3,eps+,IGD+,0.1294327627909057,0
4,WFG3,eps+,R2,0.06192677768809428,0
4,WFG3,hv,EPS+,0.027497848528830193,1
4,WFG3,hv,IGD+,0.1536252258937572,0
4,WFG3,hv,R2,0.9635933389989199,0
4,WFG3,igd,EPS+,1.7939847685440403e-23,1
4,WFG3,igd,IGD+,0.00012265453760608542,1
4,WFG3,igd,R2,0.15064022441773076,0
4,WFG3,igd+,EPS+,1.0804113992608455e-15,1
4,WFG3,igd+,IGD+,3.3525610713854896e-05,1
4,WFG3,igd+,R2,0.00024249820151132763,1
4,WFG3,r2,EPS+,2.7102070694274114e-27,1
4,WFG3,r2,IGD+,0.1178436495870289,0
4,WFG3,r2,R2,0.3747672092222703,0
4,WFG3,s-energy,EPS+,2.9466650844635844e-32,1
4,WFG3,s-energy,IGD+,0.2999240074759007,0
4,WFG3,s-energy,R2,0.6332769942302664,0
4,WFG3,spd,EPS+,1.8201114799985778e-32,1
4,WFG3,spd,IGD+,0.18144760799192658,0
4,WFG3,spd,R2,0.3353072290079855,0
4,WFG4,eps+,EPS+,0.34978036460084383,0
4,WFG4,eps+,IGD+,0.03505772118198618,1
4,WFG4,eps+,R2,7.913991344347524e-13,1
4,WFG4,hv,EPS+,0.6226209795169693,0
4,WFG4,hv,IGD+,9.607218466446053e-21,1
4,WFG4,hv,R2,7.724414377648367e-22,1
4,WFG4,igd,EPS+,1.7717731923291425e-24,1
4,WFG4,igd,IGD+,6.96033978336297e-07,1
4,WFG4,igd,R2,3.3028375841518754e-13,1
4,WFG4,igd+,EPS+,0.004532638003509073,1
4,WFG4,igd+,IGD+,3.2944904707706955e-21,1
4,WFG4,igd+,R2,5.990598947251909e-25,1
4,WFG4,r2,EPS+,3.744836027939234e-22,1
4,WFG4,r2,IGD+,1.3593896980619315e-08,1
4,WFG4,r2,R2,7.957851582194615e-09,1
4,WFG4,s-energy,EPS+,7.050723877173924e-25,1
4,WFG4,s-energy,IGD+,0.009451319764030972,1
4,WFG4,s-energy,R2,0.010158420927648884,1
4,WFG4,spd,EPS+,3.3808170052452956e-22,1
4,WFG4,spd,IGD+,0.0037279783692024176,1
4,WFG4,spd,R2,0.023355009055699857,1
4,WFG5,eps+,EPS+,0.01464811551585444,1
4,WFG5,eps+,IGD+,0.18623861247299103,0
4,WFG5,eps+,R2,0.00040043766337603045,1
4,WFG5,hv,EPS+,1.7873703894451397e-07,1
4,WFG5,hv,IGD+,1.0307452681278792e-11,1
4,WFG5,hv,R2,1.941670391521294e-06,1
4,WFG5,igd,EPS+,7.339708064634402e-22,1
4,WFG5,igd,IGD+,6.497925228190368e-07,1
4,WFG5,igd,R2,2.2757931702758975e-15,1
4,WFG5,igd+,EPS+,5.15434595366219e-09,1
4,WFG5,igd+,IGD+,1.97805095973724e-21,1
4,WFG5,igd+,R2,5.7444409516856015e-18,1
4,WFG5,r2,EPS+,4.0791178050279915e-20,1
4,WFG5,r2,IGD+,0.007697497862640646,1
4,WFG5,r2,R2,2.400295110809641e-14,1
4,WFG5,s-energy,EPS+,1.1233853785034472e-21,1
4,WFG5,s-energy,IGD+,1.6314753173140695e-06,1
4,WFG5,s-energy,R2,6.440032663930659e-29,1
4,WFG5,spd,EPS+,2.4738021033368037e-19,1
4,WFG5,spd,IGD+,8.669655123479679e-05,1
4,WFG5,spd,R2,1.547359930775367e-29,1
4,WFG6,eps+,EPS+,0.060073670699024716,0
4,WFG6,eps+,IGD+,0.1536252258937572,0
4,WFG6,eps+,R2,0.0372535451066897,1
4,WFG6,hv,EPS+,0.22725159849869558,0
4,WFG6,hv,IGD+,3.3290010330116082e-06,1
4,WFG6,hv,R2,2.5806396002774092e-12,1
4,WFG6,igd,EPS+,2.7074454397471025e-24,1
4,WFG6,igd,IGD+,3.296836979570582e-08,1
4,WFG6,igd,R2,5.40373672066293e-19,1
4,WFG6,igd+,EPS+,0.16605831423568623,0
4,WFG6,igd+,IGD+,1.752558948516476e-10,1
4,WFG6,igd+,R2,5.708531209258354e-19,1
4,WFG6,r2,EPS+,3.434687719831731e-23,1
4,WFG6,r2,IGD+,0.00010706325482649083,1
4,WFG6,r2,R2,1.8538823650953983e-08,1
4,WFG6,s-energy,EPS+,8.333904654935834e-25,1
4,WFG6,s-energy,IGD+,0.9695102580504812,0
4,WFG6,s-energy,R2,0.4270407955263265,0
4,WFG6,spd,EPS+,5.332355603208216e-23,1
4,WFG6,spd,IGD+,0.8608719159868548,0
4,WFG6,spd,R2,0.3120438477485538,0
4,WFG7,eps+,EPS+,0.020284383138798573,1
4,WFG7,eps+,IGD+,0.002755010105711647,1
4,WFG7,eps+,R2,6.862130056111284e-08,1
4,WFG7,hv,EPS+,8.138666997502778e-06,1
4,WFG7,hv,IGD+,2.321244582972795e-25,1
4,WFG7,hv,R2,1.1629028626253765e-25,1
4,WFG7,igd,EPS+,9.051187245620758e-24,1
4,WFG7,igd,IGD+,7.189937224051143e-08,1
4,WFG7,igd,R2,1.1924212637932688e-14,1
4,WFG7,igd+,EPS+,1.3329517465697554e-05,1
4,WFG7,igd+,IGD+,2.471841134573323e-23,1
4,WFG7,igd+,R2,3.175168639808841e-25,1
4,WFG7,r2,EPS+,8.748967798604461e-23,1
4,WFG7,r2,IGD+,6.523736111185297e-08,1
4,WFG7,r2,R2,3.106031062271861e-11,1
4,WFG7,s-energy,EPS+,4.908981598292619e-24,1
4,WFG7,s-energy,IGD+,1.3231296727950924e-05,1
4,WFG7,s-energy,R2,3.94198891178662e-06,1
4,WFG7,spd,EPS+,1.3093400957864523e-21,1
4,WFG7,spd,IGD+,5.746642838705497e-05,1
4,WFG7,spd,R2,1.1507977272081403e-06,1
4,WFG8,eps+,EPS+,0.11138282094480909,0
4,WFG8,eps+,IGD+,1.4276276231699545e-10,1
4,WFG8,eps+,R2,3.22242629778897e-13,1
4,WFG8,hv,EPS+,0.06124705084666633,0
4,WFG8,hv,IGD+,2.686473336432984e-26,1
4,WFG8,hv,R2,6.059919327475586e-22,1
4,WFG8,igd,EPS+,2.027171542277505e-22,1
4,WFG8,igd,IGD+,2.879967471408266e-16,1
4,WFG8,igd,R2,9.72823039266511e-06,1
4,WFG8,igd+,EPS+,0.0003962686200222303,1
4,WFG8,igd+,IGD+,2.281236752295584e-27,1
4,WFG8,igd+,R2,5.533905910414224e-24,1
4,WFG8,r2,EPS+,1.9101837504803357e-20,1
4,WFG8,r2,IGD+,0.9075204439244647,0
4,WFG8,r2,R2,0.10882896198800525,0
4,WFG8,s-energy,EPS+,3.0785677891831394e-24,1
4,WFG8,s-energy,IGD+,7.804772847586513e-05,1
