problema,indicador,w0,dimension,run,valor
DTLZ5,hv,w_00,7,4,90.88131
DTLZ5,hv,w_00,7,5,90.07195
DTLZ5,hv,w_00,7,6,90.06238
DTLZ5,hv,w_00,7,7,91.25112
DTLZ5,hv,w_00,7,8,91.00467
DTLZ5,hv,w_00,7,9,90.52964
DTLZ2,eps+,w_00,10,0,0.0
DTLZ2,eps+,w_00,10,1,6.902976e-310
DTLZ2,eps+,w_00,10,2,6.902976e-310
DTLZ2,eps+,w_00,10,3,6.902976e-310
DTLZ2,eps+,w_00,10,4,6.902976e-310
DTLZ2,eps+,w_00,10,5,6.902976e-310
DTLZ2,eps+,w_00,10,6,6.902976e-310
DTLZ2,eps+,w_00,10,7,6.902976e-310
DTLZ2,eps+,w_00,10,8,6.902976e-310
DTLZ2,eps+,w_00,10,9,6.902976e-310
DTLZ6,s-energy,w_00,2,0,2737294.0
DTLZ6,s-energy,w_00,2,1,3352592.0
DTLZ6,s-energy,w_00,2,2,2825138.0
DTLZ6,s-energy,w_00,2,3,2946285.0
DTLZ6,s-energy,w_00,2,4,3328610.0
DTLZ6,s-energy,w_00,2,5,2906846.0
DTLZ6,s-energy,w_00,2,6,3066046.0
DTLZ6,s-energy,w_00,2,7,13837000.0
DTLZ6,s-energy,w_00,2,8,2956153.0
DTLZ6,s-energy,w_00,2,9,2731260.0
DTLZ7,r2,w_00,2,0,1443.102
DTLZ7,r2,w_00,2,1,1443.113
DTLZ7,r2,w_00,2,2,1443.158
DTLZ7,r2,w_00,2,3,1443.176
DTLZ7,r2,w_00,2,4,1443.186
DTLZ7,r2,w_00,2,5,1443.244
DTLZ7,r2,w_00,2,6,1443.146
DTLZ7,r2,w_00,2,7,1443.177
DTLZ7,r2,w_00,2,8,1443.169
DTLZ7,r2,w_00,2,9,1443.164
ZDT6,spd,w_00,2,0,0.0
ZDT6,spd,w_00,2,1,0.0
ZDT6,spd,w_00,2,2,0.0
ZDT6,spd,w_00,2,3,0.0
ZDT6,spd,w_00,2,4,0.0
ZDT6,spd,w_00,2,5,0.0
ZDT6,spd,w_00,2,6,0.0
ZDT6,spd,w_00,2,7,0.0
ZDT6,spd,w_00,2,8,0.0
ZDT6,spd,w_00,2,9,0.0
DTLZ3,r2,w_00,2,0,1.006645
DTLZ3,r2,w_00,2,1,1.002909
DTLZ3,r2,w_00,2,2,1.001592
DTLZ3,r2,w_00,2,3,1.001742
DTLZ3,r2,w_00,2,4,1.001801
DTLZ3,r2,w_00,2,5,1.033738
DTLZ3,r2,w_00,2,6,1.008971
DTLZ3,r2,w_00,2,7,1.002895
DTLZ3,r2,w_00,2,8,1.000473
DTLZ3,r2,w_00,2,9,1.002621
WFG4,spd,w_00,6,0,119.9873
WFG4,spd,w_00,6,1,119.9809
WFG4,spd,w_00,6,2,119.786
WFG4,spd,w_00,6,3,119.9998
WFG4,spd,w_00,6,4,119.9949
WFG4,spd,w_00,6,5,119.9986
WFG4,spd,w_00,6,6,119.9741
WFG4,spd,w_00,6,7,119.9983
WFG4,spd,w_00,6,8,119.9992
WFG4,spd,w_00,6,9,119.9986
WFG4,hv,w_00,7,0,1723238.0
WFG4,hv,w_00,7,1,1734369.0
WFG4,hv,w_00,7,2,1730071.0
WFG4,hv,w_00,7,3,1723816.0
WFG4,hv,w_00,7,4,1752113.0
WFG4,hv,w_00,7,5,1738696.0
WFG4,hv,w_00,7,6,1715426.0
WFG4,hv,w_00,7,7,1733638.0
WFG4,hv,w_00,7,8,1723595.0
WFG4,hv,w_00,7,9,1725366.0
WFG1,igd+,w_00,2,0,0.8938365
WFG1,igd+,w_00,2,1,0.9064591
WFG1,igd+,w_00,2,2,0.9294111
WFG1,igd+,w_00,2,3,0.8714384
WFG1,igd+,w_00,2,4,0.9002417
WFG1,igd+,w_00,2,5,0.8779291
WFG1,igd+,w_00,2,6,0.9090517
WFG1,igd+,w_00,2,7,0.8907456
WFG1,igd+,w_00,2,8,0.8786199
WFG1,igd+,w_00,2,9,0.9000928
DTLZ5,hv,w_00,4,0,11.91356
DTLZ5,hv,w_00,4,1,11.87487
DTLZ5,hv,w_00,4,2,11.89829
DTLZ5,hv,w_00,4,3,11.91368
DTLZ5,hv,w_00,4,4,11.89897
DTLZ5,hv,w_00,4,5,11.92861
DTLZ5,hv,w_00,4,6,11.91904
DTLZ5,hv,w_00,4,7,11.90475
DTLZ5,hv,w_00,4,8,11.92582
DTLZ5,hv,w_00,4,9,11.87972
WFG7,r2,w_00,3,0,5.294894
WFG7,r2,w_00,3,1,5.071625
WFG7,r2,w_00,3,2,5.298351
WFG7,r2,w_00,3,3,5.378196
WFG7,r2,w_00,3,4,5.372082
