problema,indicador,w0,dimension,run,valor
DTLZ3,r2,w_00,2,9,1.008471
DTLZ3,r2,w_00,2,10,1.002279
DTLZ3,r2,w_00,2,11,1.002553
DTLZ3,r2,w_00,2,12,1.00869
DTLZ3,r2,w_00,2,13,1.001718
DTLZ3,r2,w_00,2,14,1.002616
DTLZ3,r2,w_00,2,15,1.003491
DTLZ3,r2,w_00,2,16,1.007375
DTLZ3,r2,w_00,2,17,1.008793
DTLZ3,r2,w_00,2,18,1.003281
DTLZ3,r2,w_00,2,19,1.003179
WFG4,spd,w_00,6,0,119.9993
WFG4,spd,w_00,6,1,119.9994
WFG4,spd,w_00,6,2,119.9996
WFG4,spd,w_00,6,3,119.9992
WFG4,spd,w_00,6,4,119.9996
WFG4,spd,w_00,6,5,119.9998
WFG4,spd,w_00,6,6,119.9995
WFG4,spd,w_00,6,7,119.9989
WFG4,spd,w_00,6,8,119.9997
WFG4,spd,w_00,6,9,119.9993
WFG4,spd,w_00,6,10,119.9998
WFG4,spd,w_00,6,11,119.9999
WFG4,spd,w_00,6,12,119.9997
WFG4,spd,w_00,6,13,119.9995
WFG4,spd,w_00,6,14,119.9996
WFG4,spd,w_00,6,15,119.9993
WFG4,spd,w_00,6,16,119.9996
WFG4,spd,w_00,6,17,119.9998
WFG4,spd,w_00,6,18,119.9999
WFG4,spd,w_00,6,19,119.9994
WFG4,hv,w_00,7,0,1798122.0
WFG4,hv,w_00,7,1,1813212.0
WFG4,hv,w_00,7,2,1817654.0
WFG4,hv,w_00,7,3,1818290.0
WFG4,hv,w_00,7,4,1808849.0
WFG4,hv,w_00,7,5,1798233.0
WFG4,hv,w_00,7,6,1829628.0
WFG4,hv,w_00,7,7,1810524.0
WFG4,hv,w_00,7,8,1835241.0
WFG4,hv,w_00,7,9,1803194.0
WFG4,hv,w_00,7,10,1818361.0
WFG4,hv,w_00,7,11,1814071.0
WFG4,hv,w_00,7,12,1795210.0
WFG4,hv,w_00,7,13,1828823.0
WFG4,hv,w_00,7,14,1824576.0
WFG4,hv,w_00,7,15,1808482.0
WFG4,hv,w_00,7,16,1822166.0
WFG4,hv,w_00,7,17,1822638.0
WFG4,hv,w_00,7,18,1824774.0
WFG4,hv,w_00,7,19,1812649.0
WFG1,igd+,w_00,2,0,0.8856717
WFG1,igd+,w_00,2,1,0.8748764
WFG1,igd+,w_00,2,2,0.8559954
WFG1,igd+,w_00,2,3,0.9090928
WFG1,igd+,w_00,2,4,0.8880811
WFG1,igd+,w_00,2,5,0.9217007
WFG1,igd+,w_00,2,6,0.8996223
WFG1,igd+,w_00,2,7,0.8890749
WFG1,igd+,w_00,2,8,0.8921668
WFG1,igd+,w_00,2,9,0.8741212
WFG1,igd+,w_00,2,10,0.8719242
WFG1,igd+,w_00,2,11,0.909731
WFG1,igd+,w_00,2,12,0.8895738
WFG1,igd+,w_00,2,13,0.8790247
WFG1,igd+,w_00,2,14,0.921569
WFG1,igd+,w_00,2,15,0.899844
WFG1,igd+,w_00,2,16,0.8705384
WFG1,igd+,w_00,2,17,0.8866443
WFG1,igd+,w_00,2,18,0.8840483
WFG1,igd+,w_00,2,19,0.8895203
DTLZ5,hv,w_00,4,0,11.79082
DTLZ5,hv,w_00,4,1,11.68488
DTLZ5,hv,w_00,4,2,11.74985
DTLZ5,hv,w_00,4,3,11.64381
DTLZ5,hv,w_00,4,4,11.73687
DTLZ5,hv,w_00,4,5,11.69025
DTLZ5,hv,w_00,4,6,11.72703
DTLZ5,hv,w_00,4,7,11.70302
DTLZ5,hv,w_00,4,8,11.76145
DTLZ5,hv,w_00,4,9,11.70166
DTLZ5,hv,w_00,4,10,11.71012
DTLZ5,hv,w_00,4,11,11.75209
DTLZ5,hv,w_00,4,12,11.81001
DTLZ5,hv,w_00,4,13,11.77973
DTLZ5,hv,w_00,4,14,11.72381
DTLZ5,hv,w_00,4,15,11.63287
DTLZ5,hv,w_00,4,16,11.74908
DTLZ5,hv,w_00,4,17,11.70542
DTLZ5,hv,w_00,4,18,11.66094
DTLZ5,hv,w_00,4,19,11.71421
WFG7,r2,w_00,3,0,6.193276
WFG7,r2,w_00,3,1,7.750542
WFG7,r2,w_00,3,2,7.544077
WFG7,r2,w_00,3,3,8.235756
WFG7,r2,w_00,3,4,13.28567
WFG7,r2,w_00,3,5,23.25944
WFG7,r2,w_00,3,6,7.359029
WFG7,r2,w_00,3,7,9.980288
WFG7,r2,w_00,3,8,11.53881
WFG7,r2,w_00,3,9,11.21504
WFG7,r2,w_00,3,10,9.386568
WFG7,r2,w_00,3,11,7.983674
WFG7,r2,w_00,3,12,8.493792
WFG7,r2,w_00,3,13,12.10893
WFG7,r2,w_00,3,14,9.949165
WFG7,r2,w_00,3,15,7.84958
WFG7,r2,w_00,3,16,8.398491
WFG7,r2,w_00,3,17,6.719672
WFG7,r2,w_00,3,18,8.296729
WFG7,r2,w_00,3,19,8.550741
DTLZ7,spd,w_00,6,0,116.2212
DTLZ7,spd,w_00,6,1,116.7167
DTLZ7,spd,w_00,6,2,116.9263
DTLZ7,spd,w_00,6,3,116.3899
DTLZ7,spd,w_00,6,4,117.0406
DTLZ7,spd,w_00,6,5,116.7228
DTLZ7,spd,w_00,6,6,116.9828
DTLZ7,spd,w_00,6,7,116.9799
DTLZ7,spd,w_00,6,8,116.5824
DTLZ7,spd,w_00,6,9,116.3981
DTLZ7,spd,w_00,6,10,116.6814
DTLZ7,spd,w_00,6,11,116.5731
DTLZ7,spd,w_00,6,12,116.7761
DTLZ7,spd,w_00,6,13,116.928
DTLZ7,spd,w_00,6,14,116.1626
DTLZ7,spd,w_00,6,15,116.6158
DTLZ7,spd,w_00,6,16,116.9103
DTLZ7,spd,w_00,6,17,116.5626
DTLZ7,spd,w_00,6,18,116.0431
DTLZ7,spd,w_00,6,19,116.0686
DTLZ5,r2,w_00,7,0,1039.403
DTLZ5,r2,w_00,7,1,955.924
DTLZ5,r2,w_00,7,2,999.6698
DTLZ5,r2,w_00,7,3,1067.385
DTLZ5,r2,w_00,7,4,994.214
DTLZ5,r2,w_00,7,5,957.183
DTLZ5,r2,w_00,7,6,1206.338
DTLZ5,r2,w_00,7,7,1250.859
DTLZ5,r2,w_00,7,8,978.7767
DTLZ5,r2,w_00,7,9,1023.897
DTLZ5,r2,w_00,7,10,1134.191
DTLZ5,r2,w_00,7,11,1143.73
DTLZ5,r2,w_00,7,12,928.5055
DTLZ5,r2,w_00,7,13,985.9803
DTLZ5,r2,w_00,7,14,1031.97
DTLZ5,r2,w_00,7,15,984.9515
DTLZ5,r2,w_00,7,16,1135.186
DTLZ5,r2,w_00,7,17,1024.506
DTLZ5,r2,w_00,7,18,966.6331
DTLZ5,r2,w_00,7,19,1162.345
WFG8,igd,w_00,3,0,0.2227911
WFG8,igd,w_00,3,1,0.2169203
WFG8,igd,w_00,3,2,0.2146021
WFG8,igd,w_00,3,3,0.2228904
WFG8,igd,w_00,3,4,0.2153844
WFG8,igd,w_00,3,5,0.2145096
WFG8,igd,w_00,3,6,0.2164361
WFG8,igd,w_00,3,7,0.2219729
WFG8,igd,w_00,3,8,0.2153025
WFG8,igd,w_00,3,9,0.2202453
WFG8,igd,w_00,3,10,0.2188841
WFG8,igd,w_00,3,11,0.2190778
WFG8,igd,w_00,3,12,0.2173233
WFG8,igd,w_00,3,13,0.2143649
WFG8,igd,w_00,3,14,0.216205
WFG8,igd,w_00,3,15,0.2175095
WFG8,igd,w_00,3,16,0.2142978
WFG8,igd,w_00,3,17,0.2107676
WFG8,igd,w_00,3,18,0.2157141
WFG8,igd,w_00,3,19,0.2176874
DTLZ2,eps+,w_00,2,0,0.0059203
DTLZ2,eps+,w_00,2,1,0.0050333
DTLZ2,eps+,w_00,2,2,0.0054822
DTLZ2,eps+,w_00,2,3,0.0053072
DTLZ2,eps+,w_00,2,4,0.0059075
DTLZ2,eps+,w_00,2,5,0.0047583
DTLZ2,eps+,w_00,2,6,0.0058578
DTLZ2,eps+,w_00,2,7,0.0051523
DTLZ2,eps+,w_00,2,8,0.006291
DTLZ2,eps+,w_00,2,9,0.0057157
DTLZ2,eps+,w_00,2,10,0.0054627
DTLZ2,eps+,w_00,2,11,0.0053189
DTLZ2,eps+,w_00,2,12,0.0057149
DTLZ2,eps+,w_00,2,13,0.0053419
DTLZ2,eps+,w_00,2,14,0.0058082
DTLZ2,eps+,w_00,2,15,0.0051326
DTLZ2,eps+,w_00,2,16,0.0055494
DTLZ2,eps+,w_00,2,17,0.0055748
DTLZ2,eps+,w_00,2,18,0.0056234
DTLZ2,eps+,w_00,2,19,0.0058406
WFG4,hv,w_00,3,0,76.57819
WFG4,hv,w_00,3,1,76.76458
WFG4,hv,w_00,3,2,76.85125
WFG4,hv,w_00,3,3,76.74898
WFG4,hv,w_00,3,4,76.54623
WFG4,hv,w_00,3,5,76.68399
WFG4,hv,w_00,3,6,76.74891
WFG4,hv,w_00,3,7,76.62865
WFG4,hv,w_00,3,8,76.7956
WFG4,hv,w_00,3,9,76.53403
WFG4,hv,w_00,3,10,76.77216
WFG4,hv,w_00,3,11,76.82171
WFG4,hv,w_00,3,12,76.61866
WFG4,hv,w_00,3,13,76.63096
WFG4,hv,w_00,3,14,76.54669
WFG4,hv,w_00,3,15,76.61144
WFG4,hv,w_00,3,16,76.67708
WFG4,hv,w_00,3,17,76.81954
WFG4,hv,w_00,3,18,76.70287
WFG4,hv,w_00,3,19,76.77606
DTLZ5,spd,w_00,7,0,119.9494
DTLZ5,spd,w_00,7,1,119.9808
DTLZ5,spd,w_00,7,2,119.9488
DTLZ5,spd,w_00,7,3,119.9356
DTLZ5,spd,w_00,7,4,119.9228
DTLZ5,spd,w_00,7,5,119.9735
DTLZ5,spd,w_00,7,6,119.9796
DTLZ5,spd,w_00,7,7,119.9902
DTLZ5,spd,w_00,7,8,119.9692
DTLZ5,spd,w_00,7,9,119.8086
DTLZ5,spd,w_00,7,10,119.9653
DTLZ5,spd,w_00,7,11,119.9857
DTLZ5,spd,w_00,7,12,119.7529
DTLZ5,spd,w_00,7,13,119.9876
DTLZ5,spd,w_00,7,14,119.9852
DTLZ5,spd,w_00,7,15,119.9829
DTLZ5,spd,w_00,7,16,119.9813
DTLZ5,spd,w_00,7,17,119.9456
DTLZ5,spd,w_00,7,18,119.8625
DTLZ5,spd,w_00,7,19,119.9621
WFG4,spd,w_00,5,0,119.9922
WFG4,spd,w_00,5,1,119.9929
WFG4,spd,w_00,5,2,119.9918
WFG4,spd,w_00,5,3,119.9962
WFG4,spd,w_00,5,4,119.9925
WFG4,spd,w_00,5,5,119.9976
WFG4,spd,w_00,5,6,119.9957
WFG4,spd,w_00,5,7,119.9918
WFG4,spd,w_00,5,8,119.9918
WFG4,spd,w_00,5,9,119.9954
WFG4,spd,w_00,5,10,119.9896
WFG4,spd,w_00,5,11,119.9924
WFG4,spd,w_00,5,12,119.9939
WFG4,spd,w_00,5,13,119.9923
WFG4,spd,w_00,5,14,119.995
WFG4,spd,w_00,5,15,119.993
WFG4,spd,w_00,5,16,119.9932
