problema,indicador,w0,dimension,run,valor
WFG9,igd+,w_00,3,6,0.104756
WFG9,igd+,w_00,3,7,0.08592393
WFG9,igd+,w_00,3,8,0.08986334
WFG9,igd+,w_00,3,9,0.08120152
DTLZ6,hv,w_00,7,0,0.0
DTLZ6,hv,w_00,7,1,0.0
DTLZ6,hv,w_00,7,2,0.0
DTLZ6,hv,w_00,7,3,0.0
DTLZ6,hv,w_00,7,4,0.0
DTLZ6,hv,w_00,7,5,0.0
DTLZ6,hv,w_00,7,6,0.0
DTLZ6,hv,w_00,7,7,0.0
DTLZ6,hv,w_00,7,8,0.0
DTLZ6,hv,w_00,7,9,0.0
DTLZ1,r2,w_00,2,0,0.4063363
DTLZ1,r2,w_00,2,1,0.4059799
DTLZ1,r2,w_00,2,2,0.4063085
DTLZ1,r2,w_00,2,3,0.4056478
DTLZ1,r2,w_00,2,4,0.4060754
